"Id";"CIF";"Entidad_Norm";"Provincia_Entidad";"ID_ENTIDAD";"NIF_COD";"ACRONIMO";"NOMBRE_ENTIDAD";"Nombre_Entidad_Mostrar";"TIPO_ENTIDAD_N1_1";"TIPO_ENTIDAD_N2_1";"DIRECCION_POSTAL";"COD_POSTAL";"COD_PROVINCIA";"PROVINCIA";"COD_CCAA";"CCAA";"ENLACE_WEB";"SOMMA";"TIPO_ENTIDAD_REGIONAL";"ESTADO_x";"CodigoInvente";"DenominacionSocial";"FormaJuridica_Codigo";"FormaJuridica_Descripcion";"NIF";"codigoDir3";"codigoOrigen";"Provincia_Codigo";"C_ID_UD_ORGANICA";"C_DNM_UD_ORGANICA";"C_ID_NIVEL_ADMON";"C_ID_TIPO_ENT_PUBLICA";"N_NIVEL_JERARQUICO";"C_ID_DEP_UD_SUPERIOR";"C_DNM_UD_ORGANICA_SUPERIOR";"C_ID_DEP_UD_PRINCIPAL";"C_DNM_UD_ORGANICA_PRINCIPAL";"B_SW_DEP_EDP_PRINCIPAL";"C_ID_DEP_EDP_PRINCIPAL";"C_DNM_UD_ORGANICA_EDP_PRINCIPAL";"C_ID_ESTADO";"D_VIG_ALTA_OFICIAL";"NIF_CIF";"C_ID_AMB_PROVINCIA";"C_DESC_PROV";"CONTACTOS";"List_Entidad_Norm";"List_Provincia_Entidad";"List_CIF"
2824;"F10456788";"red calea sce";10;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['red calea sce']";"[10]";"['F10456788']"
3068;"B37319225";"cytognos sl";37;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['cytognos sl']";"[37]";"['B37319225']"
7016;"";"aarhus university";77;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['aarhus university']";"[77]";"[]"
4354;"A45699998";"aernnova composites illescas sau";45;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['aernnova composites illescas sau']";"[45]";"['A45699998']"
3490;"B65111486";"talent clue solutions sl";8;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['talent clue solutions sl']";"[8]";"['B65111486']"
5135;"G41681248";"fundacion andanatura para el desarrollo socioeconomico sostenible";41;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"INV00002827";"Fundación Andanatura para el Desarrollo Socioeconómico Sostenible";6;"Fundación ";"G41681248";"NaN";"0141029HH000";41;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['fundacion de espacios naturales de andalucia', 'fundacion andanatura para el desarrollo socioeconomico sostenible']";"[41]";"['G41681248']"
6178;"G48900336";"red europea de lucha contra la pobreza y la exclusin social en euskadi";48;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['red europea de lucha contra la pobreza y la exclusin social en euskadi']";"[48]";"['G48900336']"
5388;"P4312500D";"ayuntamiento de reus";43;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"L01431233";"Ayuntamiento de Reus";3;"AY";1;"LA9999999";"Entidades Locales";"L01431233";"Ayuntamiento de Reus";"N";"NaN";"NaN";"V";"2014-11-01 00:00:00";"P4312500D";"43,0000";"Tarragona";"efactura@reus.cat,lmperez@reus.cat";"['ayuntamiento de reus']";"[43]";"['P4312500D']"
7344;"";"boku";77;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['boku']";"[77]";"[]"
3723;"B06740906";"dzinker projects s l";6;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['dzinker projects s l']";"[6]";"['B06740906']"
3595;"A20031076";"clinica quiron";20;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['clinica quiron']";"[20]";"['A20031076']"
1498;"";"institut de recerca en turisme";17;1547;"";"INSETUR";"";"Institut de Recerca en Turisme";"Centro de Investigación";"Centro/Instituto Propio";"Pl. Ferrater i Mora, Nº 1, Campus Barri Vell";17004;17;"Girona";9;"Cataluña";"https://www.udg.edu/ca/instituts/insetur";"";"";"ACTIVO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['institut de recerca en turisme']";"[17]";"[]"
7086;"B04221610";"agrobio s l";4;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['agrobio s l']";"[4]";"['B04221610']"
2333;"P4508800B";"ayuntamiento de madridejos";45;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"L01450876";"Ayuntamiento de Madridejos";3;"AY";1;"LA9999999";"Entidades Locales";"L01450876";"Ayuntamiento de Madridejos";"N";"NaN";"NaN";"V";"NaN";"P4508800B";"45,0000";"Toledo";"intervencion@madridejos.es,secretarialcaldia@madridejos.es";"['ayuntamiento de madridejos']";"[45]";"['P4508800B']"
5419;"P2906900B";"ayuntamiento de marbella";29;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"L01290691";"Ayuntamiento de Marbella";3;"AY";1;"LA9999999";"Entidades Locales";"L01290691";"Ayuntamiento de Marbella";"N";"NaN";"NaN";"V";"NaN";"P2906900B";"29,0000";"Málaga";"sede@marbella.es";"['ayuntamiento de marbella']";"[29]";"['P2906900B']"
2252;"Q4400333C";"centro publico integrado de formacion profesional de san blas";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['centro publico integrado de formacion profesional de san blas', 'cpifp san blas']";"[]";"['Q4400333C']"
4671;"B06721658";"davonde 3d s l";6;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['davonde 3d s l']";"[6]";"['B06721658']"
1250;"G12633228";"fundacion investigacion hospital general universitario de valencia";46;1275;"G12633228";"FIHGU";"";"Fundación Investigación Hospital General Universitario de Valencia";"Entidad de Gestión, Promoción y Fomento de la I+D";"Otra entidad de Gestión Sanitaria";"Avenida Tres Cruces, s/n";46014;46;"Valencia/València";10;"Comunitat Valenciana";"https://fihgu.general-valencia.san.gva.es/";"";"";"ACTIVO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['fundacion investigacion hospital general universitario de valencia', 'fundacion de la comunidad valenciana hospital provincial de castellon', 'fundacion del hospital provincial de castellon fhprcs', 'fundacion hospital provincial de castellon']";"[46]";"['G12633228']"
4751;"B91137570";"yflow sistemas y desarrollo s l";29;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['yflow sistemas y desarrollo s l']";"[29]";"['B91137570']"
4421;"B47436290";"ingenieria y servicios en acustica iberacustica s l";34;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['ingenieria y servicios en acustica iberacustica s l']";"[34]";"['B47436290']"
1807;"";"instituto universitario de pacientes";8;1857;"";"";"";"Instituto Universitario de Pacientes";"Centro de Investigación";"Centro/Instituto Propio";"Carrer Josep Trueta, s/n, Sant Cugat del Vallès";8195;8;"Barcelona";9;"Cataluña";"https://www.uic.es/es/instituto-universitario-de-pacientes";"";"";"NO ACTIVO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['instituto universitario de pacientes']";"[8]";"[]"
3470;"B50491778";"novapan s l";50;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['novapan s l']";"[50]";"['B50491778']"
8076;"B87815338";"genomics4all s l";28;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['genomics4all s l']";"[28]";"['B87815338']"
7254;"B42581314";"the cottage ritual s l";3;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['the cottage ritual s l']";"[3]";"['B42581314']"
2000;"G18450478";"fundacion index para el desarrollo de la investigacion en cuidados de la salud";18;2051;"G18450478";"INDEX";"FUNDACION INDEX PARA EL DESARROLLO DE LA INVEST EN CUIDADOS DE LA SALUD";"Fundacion INDEX para el Desarrollo de la Investigación en Cuidados de la Salud";"Entidad de Gestión, Promoción y Fomento de la I+D";"Otra entidad de Gestión Sanitaria";"";18001;18;"Granada";1;"Andalucía";"";"";"";"ACTIVO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['fundacion index para el desarrollo de la investigacion en cuidados de la salud']";"[18]";"['G18450478']"
3285;"A01237510";"unimetrik s a";1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['unimetrik s a']";"[1]";"['A01237510']"
7625;"";"escola superior de desporto de rio maior esdrm ipsantarem";77;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['escola superior de desporto de rio maior esdrm ipsantarem']";"[77]";"[]"
2369;"F10232619";"ibertabaco sociedad cooperativa";6;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['ibertabaco sociedad cooperativa']";"[6]";"['F10232619']"
3779;"G06447676";"fundacion ciudadania";6;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['fundacion ciudadania']";"[6]";"['G06447676']"
5087;"Q5856181B";"consorci museu d art contemporani de barcelona";8;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"INV00000727";"Consorci Museu d'Art Contemporani de Barcelona";1;"Consorcio";"Q5856181B";"NaN";"0900006CC000";8;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['museu d art contemporani de barcelona', 'consorci museu d art contemporani de barcelona']";"[8]";"['Q5856181B']"
6159;"G31110836";"union de agricultores y ganaderos de navarra";31;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['union de agricultores y ganaderos de navarra']";"[31]";"['G31110836']"
1424;"";"instituto universitario de investigacion de genero e igualdad";29;1469;"";"";"";"Instituto Universitario de Investigación de Género e Igualdad";"Centro de Investigación";"Centro/Instituto Propio";"Avenida Cervantes, Nº 2";29071;29;"Málaga";1;"Andalucía";"https://www.uma.es/institutos-uma/info/126364/instituto-universitario-de-investigacion-de-genero-e-igualdad/";"";"";"ACTIVO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['instituto universitario de investigacion de genero e igualdad']";"[29]";"[]"
2884;"B39385083";"tti norte sl";39;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['tti norte sl']";"[39]";"['B39385083']"
1384;"";"institute for multidisciplinary research in applied biology";31;1429;"";"IMAB";"";"Institute for Multidisciplinary Research in Applied Biology";"Centro de Investigación";"Centro/Instituto Propio";"Calle Tajonar, Nº 22, Campus Arrosadia, Pamplona-Iruña";31006;31;"Navarra";15;"Navarra, Comunidad Foral de";"http://www.unavarra.es/imab";"";"";"ACTIVO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['institute for multidisciplinary research in applied biology']";"[31]";"[]"
7264;"B87643557";"turing challenge sl";28;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['turing challenge sl']";"[28]";"['B87643557']"
5159;"Q5856358F";"c auditori i l orquestra";8;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"INV00000528";"C. Auditori i l'Orquestra";1;"Consorcio";"Q5856358F";"LA0009875";"0900034CC000";8;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['c auditori i l orquestra', 'consorci de l auditori i l orquestra']";"[8]";"['Q5856358F']"
6803;"";"universidad catolica de lovaina ku leuven";88;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['universidad catolica de lovaina ku leuven']";"[88]";"[]"
2049;"";"cabildo de gran canaria";35;100020;"";"CABILDO GRAN CANARIA";"";"Cabildo de Gran Canaria";"Administración pública";"Administración pública";"Calle Bravo Murillo, 23";35002;35;"Palmas, Las";5;"Canarias";"https://cabildo.grancanaria.com/";"";"";"NO ACTIVO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['cabildo de gran canaria']";"[35]";"[]"
4430;"B31812852";"ingenieria lator s l";31;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['ingenieria lator s l']";"[31]";"['B31812852']"
22;"G48968978";"asociacion cluster de aeronautica y espacio del pais vasco";48;22;"G48968978";"HEGAN";"ASOCIACION CLUSTER DE AERONAUTICA Y ESPACIO Del País Vasco";"Asociación Clúster de Aeronaútica y Espacio del País Vasco";"Clúster/Plataforma";"Agrupación Empresarial Innovadora Registrada";"Parque Tecnológico, 303, Zamudio";48170;48;"Bizkaia";16;"País Vasco";"http://www.hegan.com";"";"";"ACTIVO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['cluster de aeronautica y espacio del pais vasco', 'asociacion cluster de aeronautica y espacio del pais vasco']";"[48]";"['G48968978']"
4270;"B65077414";"captio tech sl";43;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['captio tech sl']";"[43]";"['B65077414']"
7806;"A48116420";"estudios e ingenieria aplicada xxi s a";48;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['estudios e ingenieria aplicada xxi s a']";"[48]";"['A48116420']"
1476;"";"instituto de investigacion en linguistica aplicada";11;1525;"";"ILA";"";"Instituto de Investigación en Lingüística Aplicada";"Centro de Investigación";"Centro/Instituto Propio";"Avenida Duque de Nájera, Nº 16";11002;11;"Cádiz";1;"Andalucía";"https://ila.uca.es/";"";"";"ACTIVO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['instituto de investigacion en linguistica aplicada']";"[11]";"[]"
451;"";"geomodels research institute";8;456;"";"GEOMODELS";"GEOMODELS RESEARCH INSTITUTE";"Geomodels Research Institute";"Centro de Investigación";"Centro/Instituto propio";"Campus Diagonal, Martí i Franqués s/n";8028;8;"Barcelona";9;"Cataluña";"https://www.ub.edu/web/ub/en/recerca_innovacio/recerca_a_la_UB/instituts/institutspropis/geomodels.html";"";"";"ACTIVO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['geomodels research institute']";"[8]";"[]"
1403;"";"centro de estudios de diversidad funcional";30;1448;"";"CEDIF";"";"Centro de Estudios de Diversidad Funcional";"Centro de Investigación";"Centro/Instituto Propio";"Avenida Teniente Flomesta, Nº 5";30003;30;"Murcia";14;"Murcia, Región de";"https://www.um.es/web/cedif/";"";"";"ACTIVO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['centro de estudios de diversidad funcional']";"[30]";"[]"
3171;"B84403120";"arquimea ingenieria s l";28;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['arquimea ingenieria s l']";"[28]";"['B84403120']"
6811;"J22159008";"moret raluy s c";22;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['moret raluy s c']";"[22]";"['J22159008']"
5238;"Q0801970E";"agencia catalana del patrimoni cultural";8;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"INV00000058";"Agència Catalana del Patrimoni Cultural ";2;"Ente público";"Q0801970E";"NaN";"0900000BU065";8;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['agencia catalana del patrimoni cultural', 'agencia catalana de patrimonio cultural agencia catalana de patrimoni cultural']";"[8]";"['Q0801970E']"
2215;"P1628000J";"ayuntamiento de villares del saz";16;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"L01162696";"Ayuntamiento de Villares del Saz";3;"AY";1;"LA9999999";"Entidades Locales";"L01162696";"Ayuntamiento de Villares del Saz";"N";"NaN";"NaN";"V";"NaN";"P1628000J";"16,0000";"Cuenca";"NaN";"['ayuntamiento de villares del saz']";"[16]";"['P1628000J']"
3642;"B87871091";"overture life s l u";28;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['overture life s l u']";"[28]";"['B87871091']"
6677;"B71307938";"bioinsectis s l";31;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['bioinsectis s l']";"[31]";"['B71307938']"
5187;"Q4100812I";"agencia andaluza del conocimiento";41;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"INV00000048";"Agencia Andaluza del Conocimiento";4;"Entidad pública empresarial";"Q4100812I";"A01034545";"0100000BI004";41;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['agencia andaluza del conocimiento']";"[41]";"['Q4100812I']"
1413;"";"instituto universitario de investigacion en telecomunicacion";29;1458;"";"";"";"Instituto Universitario de Investigación en Telecomunicación";"Centro de Investigación";"Centro/Instituto Propio";"Severo Ochoa 4, Parque Tecnológico de Andalucía, Campanillas";29590;29;"Málaga";1;"Andalucía";"https://www.uma.es/institutos-uma/info/120227/instituto-universitario-de-investigacion-en-telecomunicacion/";"";"";"ACTIVO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['instituto universitario de investigacion en telecomunicacion']";"[29]";"[]"
4815;"B63998843";"palo biofarma s l";8;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['palo biofarma sl', 'palo biofarma s l']";"[8]";"['B63998843']"
7749;"B12921094";"ubik geospatial solutions s l";12;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['ubik geospatial solutions s l']";"[12]";"['B12921094']"
2242;"Q5068136J";"instituto de educacion secundaria gallicum";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['ies gallicum', 'instituto de educacion secundaria gallicum']";"[]";"['Q5068136J']"
6872;"";"university of portsmouth";77;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['university of portsmouth']";"[77]";"[]"
6269;"G81734642";"asociacion espaola de gestores de patrimonio cultural";28;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['asociacion espaola de gestores de patrimonio cultural']";"[28]";"['G81734642']"
5293;"S3511001D";"comunidad autonoma de canarias";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['consejeria de educacion canarias', 'comunidad autonoma de canarias', 'gobierno de canarias']";"[]";"['S3511001D']"
7520;"B21355789";"frutas hermanos pulido sl";21;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['frutas hermanos pulido sl']";"[21]";"['B21355789']"
7376;"F06012355";"soc coop ntra sra de perales";6;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['soc coop ntra sra de perales']";"[6]";"['F06012355']"
2812;"B66411364";"quantion sl";8;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['quantion sl']";"[8]";"['B66411364']"
548;"G09567637";"fundacion giafys cancer";9;553;"G09567637";"GIAFYS-CANCER";"FUNDACION GIAFYS CANCER GRUPO DE INVESTIGACION EN ACTIVIDAD FISICA Y SALUD CANCER";"Fundación GIAFyS Cáncer";"Centro de Investigación";"Centro/Instituto propio";"Calle Santa Teresa, 50, Miranda de Ebro";9200;9;"Burgos";7;"Castilla y León";"https://giafys.es/";"";"";"NO ACTIVO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['fundacion giafys cancer']";"[9]";"['G09567637']"
1386;"";"instituto universitario de investigacion mixto centro de investigacion de recursos y consumos energeticos";50;1431;"";"CIRCE";"";"Instituto Universitario de Investigación Mixto Centro de Investigación de Recursos y Consumos Energéticos";"Centro de Investigación";"Centro/Instituto Mixto";"Mariano Esquillor Gómez, Nº 15";50009;50;"Zaragoza";2;"Aragón";"http://icirce.unizar.es/";"";"";"ACTIVO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['instituto universitario de investigacion mixto centro de investigacion de recursos y consumos energeticos']";"[50]";"[]"
59;"G07094410";"cluster de la industria quimica de les illes balears";7;59;"G07094410";"CliQIB";"CLIQIB";"Clúster de la Industria Química de les Illes Balears";"Clúster/Plataforma";"Clúster";"Centre Empresarial Son Espanyol Local 9, ParcBit, Palma";7121;7;"Balears, Illes";4;"Balears, Illes";"http://www.cliqib.org";"";"";"ACTIVO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['asociacio cluster de la industria quimica de les illes balears', 'cluster de la industria quimica de les illes balears']";"[7]";"['G07094410']"
3487;"B65895849";"hemav technology sociedad limitada";8;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['hemav technology sociedad limitada']";"[8]";"['B65895849']"
3583;"G06260459";"asociacion para la donacion de medula osea de extremadu";6;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['asociacion para la donacion de medula osea de extremadu']";"[6]";"['G06260459']"
157;"";"instituto nacional de bioinformatica";8;157;"";"INB ISCIII";"INSTITUTO NACIONAL DE BIOINFORMATICA INB";"Instituto Nacional de Bioinformática";"Organismo público de I+D Estatal";"Centro de investigación en red";"Carrer Jordi Girona, 29, Barcelona";8034;8;"Barcelona";9;"Cataluña";"http://www.inb-elixir.es";"";"";"ACTIVO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['instituto nacional de bioinformatica']";"[8]";"[]"
4875;"A62486659";"preparados aditivos y materias primas sa";8;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['preparados aditivos y materias primas sa']";"[8]";"['A62486659']"
4481;"B78671633";"bodega matarromera s l";47;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['bodega matarromera s l']";"[47]";"['B78671633']"
1148;"";"instituto de investigacion de energias renovables";2;1167;"";"IER";"";"Instituto de Investigación de Energías Renovables";"Centro de Investigación";"Centro/Instituto propio";"Calle de la Investigación";2006;2;"Albacete";8;"Castilla - La Mancha";"https://www.ier.uclm.es/";"";"";"ACTIVO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['instituto de investigacion de energias renovables']";"[2]";"[]"
1814;"";"instituto de estudios de cooperativos lanki";20;1864;"";"LANKI";"";"Instituto de Estudios de Cooperativos LANKI";"Centro de Investigación";"Centro/Instituto Propio";"Loramendi, 4. Apartado 23, Arrasate - Mondragon";20500;20;"Guipuzkoa";16;"País Vasco";"https://lanki.mondragon.edu/es/";"";"";"NO ACTIVO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['instituto de estudios de cooperativos lanki']";"[20]";"[]"
5681;"G78426558";"fundacion alianza por los derechos la igualdad y la solidaridad internacional";28;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['fundacion alianza por los derechos la igualdad y la solidaridad internacional']";"[28]";"['G78426558']"
